date,asset_id,product_id,subtype,market,low,mid,high,direct_low
2025-01-22,swsh7-204,246693,Holofoil,28.69,24.39,35.44,70.0,29.0
2025-01-22,swsh7-205,246696,Holofoil,353.97,372.0,420.0,799.99,420.0
2025-01-22,swsh7-208,246755,Holofoil,26.27,20.93,27.19,69.99,31.99
2025-01-22,swsh7-209,246756,Holofoil,288.17,299.98,363.84,599.99,452.84
2025-01-22,swsh7-211,246702,Holofoil,40.07,34.99,43.47,99.99,48.98
2025-01-22,swsh7-212,246704,Holofoil,290.4,299.99,420.0,599.99,588.04
2025-01-22,swsh7-215,246723,Holofoil,1671.27,1452.51,1889.0,2199.99,
2025-01-22,swsh7-218,246733,Holofoil,569.93,529.75,691.0,850.0,690.99
2025-01-22,swsh7-41,246753,Holofoil,4.31,2.3,4.29,89.0,6.49
2025-01-22,swsh7-65,246690,Holofoil,9.38,5.19,9.48,89.0,10.25
2025-01-22,swsh7-75,246701,Holofoil,8.84,3.99,8.0,50.0,8.38
2025-01-22,swsh7-8,246691,Holofoil,4.61,2.31,4.6,50.0,7.1
2025-01-22,swsh8-271,253266,Holofoil,663.27,820.0,998.95,1299.0,1098.99
2025-01-22,swsh9-154,263873,Holofoil,192.53,190.0,226.5,1500.0,149.99
2025-01-23,base1-15,42355,Holofoil,116.69,64.85,122.1,300.0,
2025-01-23,base1-16,42356,Holofoil,39.46,19.75,32.25,64.99,30.99
2025-01-23,base1-2,42360,Holofoil,168.76,90.73,146.16,239.06,
2025-01-23,base1-4,42382,Holofoil,442.48,270.0,384.49,1249.99,
2025-01-23,base1-58,42402,Normal,3.35,0.5,2.2,9999.0,2.42
2025-01-23,cel25c-4,250320,Holofoil,91.89,75.24,104.93,249.0,75.24
2025-01-23,gym2-2,83861,Unlimited Holofoil,288.9,289.6,349.5,550.0,
2025-01-23,neo1-9,86903,1st Edition Holofoil,780.96,999.99,2950.0,2953.99,
2025-01-23,neo1-9,86903,Unlimited Holofoil,349.06,344.97,367.49,1000.0,
2025-01-23,sl-151-bundle,502000,Normal,66.18,60.99,70.0,200.0,
2025-01-23,sl-151-etb,503313,Normal,156.36,166.5,200.0,499.99,
2025-01-23,sl-151-upc,502005,Normal,267.63,240.0,300.0,694.94,
2025-01-23,sl-ar-box,265519,Normal,228.45,235.0,285.0,1999.99,
2025-01-23,sl-base-box,185731,Normal,,17000.0,17000.0,17000.0,
2025-01-23,sl-bs-box,256141,Normal,291.64,274.91,361.59,999.99,
2025-01-23,sl-cel-upc,245140,Normal,393.38,393.5,482.48,1000.0,
2025-01-23,sl-champ-etb,218791,Normal,106.18,105.0,128.95,399.99,
2025-01-23,sl-cz-etb,453470,Normal,97.35,89.99,112.0,999.99,
2025-01-23,sl-evs-box,242436,Normal,1351.33,1245.45,1771.29,9999.99,
2025-01-23,sl-evs-etb,243721,Normal,435.43,484.0,499.99,989.89,
2025-01-23,sl-fs-box,247654,Normal,475.32,445.0,499.99,1000.0,
2025-01-23,sl-hf-etb,194729,Normal,224.09,218.0,250.0,499.99,
2025-01-23,sl-jp-151,565243,Normal,119.07,113.23,125.0,199.99,
2025-01-23,sl-jp-terastal,603428,Normal,93.07,91.4,95.87,170.0,
2025-01-23,sl-jt-box,610931,Normal,193.41,183.0,199.99,279.99,
2025-01-23,sl-lo-box,277324,Normal,383.19,355.0,401.5,1299.99,
2025-01-23,sl-obf-box,501257,Normal,168.08,166.29,199.99,999.99,
2025-01-23,sl-pe-etb,593355,Normal,110.96,110.0,129.13,395.0,
2025-01-23,sl-pf-etb,528040,Normal,92.78,85.0,99.82,200.0,
2025-01-23,sl-shf-etb,228821,Normal,70.45,63.96,78.97,300.0,
2025-01-23,sl-ss-box,565606,Normal,247.79,245.0,270.0,999.95,
2025-01-23,sl-st-box,283389,Normal,238.76,231.0,280.0,1248.0,
2025-01-23,sl-tf-box,536225,Normal,160.3,152.0,180.0,333.0,
2025-01-23,sv2-185,497557,Normal,0.2,0.01,0.25,5.74,
2025-01-23,sv2-185,497557,Reverse Holofoil,0.48,0.1,0.91,10.0,0.5
2025-01-23,sv2-254,497669,Holofoil,13.73,10.0,15.0,100.0,18.98
2025-01-23,sv2-269,497689,Holofoil,62.68,60.0,72.93,259.99,67.98
2025-01-23,sv3pt5-151,516566,Holofoil,7.99,4.75,8.76,29.99,14.86
2025-01-23,sv3pt5-199,517045,Holofoil,232.17,211.0,249.99,1500.0,229.19
2025-01-23,sv3pt5-205,517051,Holofoil,14.8,10.0,15.0,100.0,22.48
2025-01-23,sv3pt5-4,502555,Normal,0.11,0.01,0.15,2.37,
2025-01-23,sv3pt5-4,502555,Reverse Holofoil,0.24,0.08,0.26,25.0,
2025-01-23,sv3pt5-6,502558,Holofoil,6.1,4.0,5.91,26.0,8.99
2025-01-23,sv3pt5-7,502548,Normal,0.13,0.01,0.15,4.99,0.09
2025-01-23,sv3pt5-7,502548,Reverse Holofoil,0.23,0.08,0.25,15.0,
2025-01-23,sv4pt5-234,535090,Holofoil,197.65,199.99,243.36,400.0,244.95
2025-01-23,sv4pt5-54,534416,Holofoil,2.48,1.0,2.57,34.99,3.48
2025-01-23,sv8-57,590025,Holofoil,7.04,4.0,7.5,29.99,8.97
2025-01-23,sv8pt5-149,610504,Holofoil,320.05,299.0,320.64,999.99,
2025-01-23,sv8pt5-155,610510,Holofoil,352.84,440.0,499.99,1049.99,
2025-01-23,sv8pt5-156,610511,Holofoil,573.78,502.0,643.08,750.0,
2025-01-23,sv8pt5-161,610516,Holofoil,1582.2,1600.0,1749.98,1800.0,
2025-01-23,sv8pt5-167,610522,Holofoil,230.04,221.5,272.49,350.0,
2025-01-23,sv8pt5-179,610534,Holofoil,128.39,126.0,154.5,325.0,
2025-01-23,sv8pt5-28,610383,Holofoil,1.68,1.0,2.59,19.97,
2025-01-23,sv8pt5-47,610402,Normal,0.05,0.01,0.1,0.99,0.05
2025-01-23,sv8pt5-47,610402,Reverse Holofoil,0.18,0.06,0.23,1.0,0.15
2025-01-23,sv8pt5-59,610414,Holofoil,0.38,0.1,0.67,19.99,
2025-01-23,sv8pt5-59,610414,Reverse Holofoil,1.23,0.31,1.65,39.99,
2025-01-23,sv8pt5-60,610415,Holofoil,18.3,17.94,21.0,79.99,
2025-01-23,svp-085,518861,Normal,282.39,289.99,334.7,750.0,334.69
2025-01-23,swsh11-186,284137,Holofoil,619.42,450.0,592.75,999.99,
2025-01-23,swsh12-186,451834,Holofoil,282.67,241.74,327.97,599.99,241.1
2025-01-23,swsh12pt5gg-GG69,478100,Holofoil,208.57,180.0,249.96,329.99,249.93
2025-01-23,swsh35-25,223018,Normal,0.11,0.02,0.15,1.49,0.09
2025-01-23,swsh35-25,223018,Reverse Holofoil,0.24,0.09,0.25,2.0,
2025-01-23,swsh35-74,223073,Holofoil,196.02,156.03,244.92,1500.0,243.08
2025-01-23,swsh45sv-SV107,232496,Holofoil,112.84,105.0,124.87,349.95,124.75
2025-01-23,swsh7-204,246693,Holofoil,28.74,24.39,35.44,70.0,29.24
2025-01-23,swsh7-205,246696,Holofoil,363.26,399.0,450.0,799.99,420.0
2025-01-23,swsh7-208,246755,Holofoil,26.39,20.93,27.99,69.99,31.99
2025-01-23,swsh7-209,246756,Holofoil,289.22,295.0,343.85,599.99,452.84
2025-01-23,swsh7-211,246702,Holofoil,40.15,37.0,44.03,99.99,48.99
2025-01-23,swsh7-212,246704,Holofoil,292.4,299.99,420.0,599.99,499.98
2025-01-23,swsh7-215,246723,Holofoil,1692.79,1452.51,1889.12,2199.99,2199.99
2025-01-23,swsh7-218,246733,Holofoil,617.06,581.53,719.5,850.0,
2025-01-23,swsh7-41,246753,Holofoil,4.29,2.3,4.34,89.0,4.87
2025-01-23,swsh7-65,246690,Holofoil,9.4,5.19,9.44,89.0,8.99
2025-01-23,swsh7-75,246701,Holofoil,8.73,3.99,8.1,50.0,7.5
2025-01-23,swsh7-8,246691,Holofoil,4.36,2.31,4.63,50.0,7.49
2025-01-23,swsh8-271,253266,Holofoil,682.2,820.0,999.99,1298.84,1298.81
2025-01-23,swsh9-154,263873,Holofoil,194.63,190.0,225.0,1500.0,199.99
2025-01-24,base1-15,42355,Holofoil,116.69,64.85,117.44,300.0,
2025-01-24,base1-16,42356,Holofoil,39.46,19.75,33.17,77.99,30.5
2025-01-24,base1-2,42360,Holofoil,168.76,90.73,143.99,238.52,
2025-01-24,base1-4,42382,Holofoil,442.48,270.0,398.99,1249.99,
2025-01-24,base1-58,42402,Normal,3.37,0.5,2.2,9999.0,2.42
2025-01-24,cel25c-4,250320,Holofoil,91.78,82.49,108.3,249.0,87.85
2025-01-24,gym2-2,83861,Unlimited Holofoil,288.9,289.6,349.5,550.0,
2025-01-24,neo1-9,86903,1st Edition Holofoil,780.96,999.99,2950.0,2953.99,
2025-01-24,neo1-9,86903,Unlimited Holofoil,349.06,344.97,367.49,1000.0,
2025-01-24,sl-151-bundle,502000,Normal,65.76,59.0,70.0,200.0,
2025-01-24,sl-151-etb,503313,Normal,159.29,169.0,200.0,499.99,
2025-01-24,sl-151-upc,502005,Normal,271.54,263.0,300.0,694.94,
2025-01-24,sl-ar-box,265519,Normal,229.25,224.99,280.0,1999.99,
2025-01-24,sl-base-box,185731,Normal,,17000.0,17000.0,17000.0,
2025-01-24,sl-bs-box,256141,Normal,292.52,274.91,368.27,999.99,
2025-01-24,sl-cel-upc,245140,Normal,392.85,393.5,482.48,1000.0,
2025-01-24,sl-champ-etb,218791,Normal,108.07,103.0,125.47,399.99,
2025-01-24,sl-cz-etb,453470,Normal,97.51,89.99,109.99,999.99,
2025-01-24,sl-evs-box,242436,Normal,1360.06,1254.54,1742.6,9999.99,
2025-01-24,sl-evs-etb,243721,Normal,435.43,484.0,500.0,989.89,
2025-01-24,sl-fs-box,247654,Normal,471.8,447.5,499.99,1000.0,
2025-01-24,sl-hf-etb,194729,Normal,224.09,229.0,250.0,499.99,
2025-01-24,sl-jp-151,565243,Normal,119.05,111.99,120.0,199.99,
2025-01-24,sl-jp-terastal,603428,Normal,92.48,91.4,95.57,170.0,
2025-01-24,sl-jt-box,610931,Normal,194.11,183.0,197.98,279.99,
2025-01-24,sl-lo-box,277324,Normal,374.27,350.0,402.0,1299.99,
2025-01-24,sl-obf-box,501257,Normal,169.97,169.0,199.99,999.99,
2025-01-24,sl-pe-etb,593355,Normal,113.84,100.0,125.0,395.0,
2025-01-24,sl-pf-etb,528040,Normal,91.87,88.0,99.98,200.0,
2025-01-24,sl-shf-etb,228821,Normal,71.75,63.96,77.99,300.0,
2025-01-24,sl-ss-box,565606,Normal,250.4,235.0,269.97,999.95,
2025-01-24,sl-st-box,283389,Normal,236.66,230.0,289.99,1248.0,
2025-01-24,sl-tf-box,536225,Normal,160.06,159.75,180.0,333.0,
2025-01-24,sv2-185,497557,Normal,0.18,0.1,0.25,5.74,
2025-01-24,sv2-185,497557,Reverse Holofoil,0.49,0.1,0.87,10.0,2.1
2025-01-24,sv2-254,497669,Holofoil,14.51,10.0,15.0,100.0,17.4
2025-01-24,sv2-269,497689,Holofoil,63.84,60.0,74.47,259.99,67.98
2025-01-24,sv3pt5-151,516566,Holofoil,9.31,4.75,8.96,29.99,14.85
2025-01-24,sv3pt5-199,517045,Holofoil,236.21,211.0,250.0,1500.0,264.98
2025-01-24,sv3pt5-205,517051,Holofoil,14.89,10.0,15.02,100.0,23.49
2025-01-24,sv3pt5-4,502555,Normal,0.12,0.01,0.15,2.36,0.07
2025-01-24,sv3pt5-4,502555,Reverse Holofoil,0.23,0.1,0.26,25.0,
2025-01-24,sv3pt5-6,502558,Holofoil,6.65,4.0,5.9,26.0,9.97
2025-01-24,sv3pt5-7,502548,Normal,0.13,0.01,0.15,4.99,
2025-01-24,sv3pt5-7,502548,Reverse Holofoil,0.21,0.08,0.25,15.0,0.21
2025-01-24,sv4pt5-234,535090,Holofoil,200.37,200.0,249.99,400.0,229.99
2025-01-24,sv4pt5-54,534416,Holofoil,2.63,1.0,2.54,34.99,3.95
2025-01-24,sv8-57,590025,Holofoil,7.12,4.0,7.5,29.99,8.82
2025-01-24,sv8pt5-149,610504,Holofoil,318.27,298.0,319.46,548.0,
2025-01-24,sv8pt5-155,610510,Holofoil,354.8,400.0,999.99,1049.99,
2025-01-24,sv8pt5-156,610511,Holofoil,564.94,500.0,575.0,750.0,699.99
2025-01-24,sv8pt5-161,610516,Holofoil,1598.04,1584.0,1744.99,2500.0,
2025-01-24,sv8pt5-167,610522,Holofoil,230.5,222.49,269.99,350.0,
2025-01-24,sv8pt5-179,610534,Holofoil,128.39,120.0,149.97,325.0,
2025-01-24,sv8pt5-28,610383,Holofoil,2.07,1.0,2.5,15.98,
2025-01-24,sv8pt5-47,610402,Normal,0.05,0.01,0.1,0.99,0.05
2025-01-24,sv8pt5-47,610402,Reverse Holofoil,0.16,0.06,0.2,1.0,0.15
2025-01-24,sv8pt5-59,610414,Holofoil,0.32,0.05,0.54,19.99,0.3
2025-01-24,sv8pt5-59,610414,Reverse Holofoil,1.65,0.31,2.84,39.99,0.5
2025-01-24,sv8pt5-60,610415,Holofoil,17.49,16.0,19.24,79.99,
2025-01-24,svp-085,518861,Normal,284.31,288.88,334.34,750.0,334.68
2025-01-24,swsh11-186,284137,Holofoil,619.21,499.98,582.1,999.99,
2025-01-24,swsh12-186,451834,Holofoil,283.23,243.44,327.97,599.99,327.94
2025-01-24,swsh12pt5gg-GG69,478100,Holofoil,209.58,146.55,249.91,499.99,240.69
2025-01-24,swsh35-25,223018,Normal,0.11,0.02,0.15,1.49,0.09
2025-01-24,swsh35-25,223018,Reverse Holofoil,0.24,0.09,0.25,2.0,
2025-01-24,swsh35-74,223073,Holofoil,197.68,156.03,245.0,1500.0,237.93
2025-01-24,swsh45sv-SV107,232496,Holofoil,111.38,105.0,124.74,400.0,124.71
2025-01-24,swsh7-204,246693,Holofoil,29.06,24.39,35.44,70.0,29.24
2025-01-24,swsh7-205,246696,Holofoil,371.06,399.0,450.0,799.99,494.98
2025-01-24,swsh7-208,246755,Holofoil,26.09,20.73,28.47,69.99,31.99
2025-01-24,swsh7-209,246756,Holofoil,289.22,295.0,361.52,599.99,403.9
2025-01-24,swsh7-211,246702,Holofoil,40.07,34.99,44.1,99.99,48.98
2025-01-24,swsh7-212,246704,Holofoil,292.4,299.99,494.9,599.99,494.9
2025-01-24,swsh7-215,246723,Holofoil,1702.79,1449.0,1875.0,2200.0,1648.99
2025-01-24,swsh7-218,246733,Holofoil,617.06,586.71,749.99,850.0,790.0
2025-01-24,swsh7-41,246753,Holofoil,4.12,2.71,4.25,89.0,6.49
2025-01-24,swsh7-65,246690,Holofoil,9.51,5.19,9.51,89.0,10.0
2025-01-24,swsh7-75,246701,Holofoil,8.58,3.99,8.63,50.0,9.28
2025-01-24,swsh7-8,246691,Holofoil,4.55,2.31,4.57,50.0,8.69
2025-01-24,swsh8-271,253266,Holofoil,682.2,810.99,999.47,1298.83,1298.78
2025-01-24,swsh9-154,263873,Holofoil,195.05,190.0,225.98,1500.0,199.99
2025-01-25,base1-15,42355,Holofoil,116.69,72.0,117.27,300.0,
2025-01-25,base1-16,42356,Holofoil,39.7,19.75,31.18,77.99,30.5
2025-01-25,base1-2,42360,Holofoil,168.76,90.75,146.99,238.52,
2025-01-25,base1-4,42382,Holofoil,442.48,270.0,398.99,1249.99,
2025-01-25,base1-58,42402,Normal,3.44,0.5,2.27,9999.0,1.89
2025-01-25,cel25c-4,250320,Holofoil,93.23,82.0,110.16,249.0,109.99
2025-01-25,gym2-2,83861,Unlimited Holofoil,288.9,262.9,349.0,550.0,
2025-01-25,neo1-9,86903,1st Edition Holofoil,780.96,999.99,2950.0,2953.99,
2025-01-25,neo1-9,86903,Unlimited Holofoil,349.06,344.97,367.49,1000.0,
2025-01-25,sl-151-bundle,502000,Normal,63.16,59.99,69.99,200.0,
2025-01-25,sl-151-etb,503313,Normal,167.05,165.0,200.0,499.99,
2025-01-25,sl-151-upc,502005,Normal,276.01,263.0,300.0,694.94,
2025-01-25,sl-ar-box,265519,Normal,231.01,224.99,280.0,1999.99,
2025-01-25,sl-bs-box,256141,Normal,292.31,274.91,355.8,999.99,
2025-01-25,sl-cel-upc,245140,Normal,394.18,393.5,495.0,1000.0,
2025-01-25,sl-champ-etb,218791,Normal,108.67,103.0,125.99,399.99,
2025-01-25,sl-cz-etb,453470,Normal,98.82,89.99,109.99,999.99,
2025-01-25,sl-evs-box,242436,Normal,1362.28,1325.0,1742.6,9999.99,
2025-01-25,sl-evs-etb,243721,Normal,435.43,468.0,499.99,989.89,
2025-01-25,sl-fs-box,247654,Normal,469.78,450.0,499.99,1000.0,
2025-01-25,sl-hf-etb,194729,Normal,224.48,229.0,252.63,499.99,
2025-01-25,sl-jp-151,565243,Normal,117.9,109.96,119.99,220.0,
2025-01-25,sl-jp-terastal,603428,Normal,93.13,90.99,95.0,170.0,
2025-01-25,sl-jt-box,610931,Normal,194.2,183.0,194.99,279.99,
2025-01-25,sl-lo-box,277324,Normal,372.55,345.0,400.0,1299.99,
2025-01-25,sl-obf-box,501257,Normal,171.02,169.0,199.99,999.99,
2025-01-25,sl-pe-etb,593355,Normal,112.73,104.75,125.0,395.0,
2025-01-25,sl-pf-etb,528040,Normal,90.92,88.0,99.98,200.0,
2025-01-25,sl-shf-etb,228821,Normal,72.71,59.98,78.97,300.0,
2025-01-25,sl-ss-box,565606,Normal,247.95,230.0,269.99,999.95,
2025-01-25,sl-st-box,283389,Normal,235.86,230.0,280.0,1248.0,
2025-01-25,sl-tf-box,536225,Normal,159.98,159.75,180.0,333.0,
2025-01-25,sv2-185,497557,Normal,0.21,0.1,0.25,5.74,
2025-01-25,sv2-185,497557,Reverse Holofoil,0.49,0.1,0.85,10.0,
2025-01-25,sv2-254,497669,Holofoil,15.03,8.8,15.0,100.0,19.95
2025-01-25,sv2-269,497689,Holofoil,64.56,60.0,75.0,259.99,
2025-01-25,sv3pt5-151,516566,Holofoil,7.92,4.75,8.99,29.99,14.44
2025-01-25,sv3pt5-199,517045,Holofoil,239.44,211.0,250.0,1500.0,264.95
2025-01-25,sv3pt5-205,517051,Holofoil,14.76,11.57,15.01,100.0,24.98
2025-01-25,sv3pt5-4,502555,Normal,0.12,0.01,0.15,2.36,
2025-01-25,sv3pt5-4,502555,Reverse Holofoil,0.28,0.1,0.27,25.0,
2025-01-25,sv3pt5-6,502558,Holofoil,6.64,4.0,5.99,26.0,9.97
2025-01-25,sv3pt5-7,502548,Normal,0.13,0.01,0.15,4.99,
2025-01-25,sv3pt5-7,502548,Reverse Holofoil,0.2,0.09,0.25,15.0,
2025-01-25,sv4pt5-234,535090,Holofoil,202.55,175.0,249.99,400.0,
2025-01-25,sv4pt5-54,534416,Holofoil,2.97,1.0,2.8,34.99,
2025-01-25,sv8-57,590025,Holofoil,7.65,4.0,7.5,29.99,9.5
2025-01-25,sv8pt5-149,610504,Holofoil,317.4,295.0,311.5,548.0,
2025-01-25,sv8pt5-155,610510,Holofoil,354.8,395.01,487.0,1049.99,
2025-01-25,sv8pt5-156,610511,Holofoil,558.95,475.99,643.08,1100.0,
2025-01-25,sv8pt5-161,610516,Holofoil,1608.15,1535.0,1799.0,2500.0,
2025-01-25,sv8pt5-167,610522,Holofoil,229.0,215.0,233.0,350.0,
2025-01-25,sv8pt5-179,610534,Holofoil,127.29,118.0,144.98,325.0,
2025-01-25,sv8pt5-28,610383,Holofoil,2.06,1.0,2.18,15.98,
2025-01-25,sv8pt5-47,610402,Normal,0.07,0.01,0.1,0.99,0.05
2025-01-25,sv8pt5-47,610402,Reverse Holofoil,0.16,0.05,0.2,1.0,0.15
2025-01-25,sv8pt5-59,610414,Holofoil,0.3,0.05,0.5,19.99,
2025-01-25,sv8pt5-59,610414,Reverse Holofoil,1.63,0.31,2.25,39.99,
2025-01-25,sv8pt5-60,610415,Holofoil,17.32,15.89,19.21,79.99,
2025-01-25,svp-085,518861,Normal,285.99,286.99,333.99,750.0,334.68
2025-01-25,swsh11-186,284137,Holofoil,619.21,499.0,578.48,999.99,900.0
2025-01-25,swsh12-186,451834,Holofoil,283.83,243.44,327.99,599.99,327.99
2025-01-25,swsh12pt5gg-GG69,478100,Holofoil,206.98,200.0,249.9,499.99,242.56
2025-01-25,swsh35-25,223018,Normal,0.11,0.02,0.15,1.49,0.09
2025-01-25,swsh35-25,223018,Reverse Holofoil,0.24,0.09,0.25,2.0,
2025-01-25,swsh35-74,223073,Holofoil,199.6,156.03,245.0,1500.0,243.08
2025-01-25,swsh45sv-SV107,232496,Holofoil,111.66,105.0,124.73,400.0,124.69
2025-01-25,swsh7-204,246693,Holofoil,29.06,24.39,35.42,70.0,29.24
2025-01-25,swsh7-205,246696,Holofoil,371.06,386.89,450.0,799.99,493.99
2025-01-25,swsh7-208,246755,Holofoil,26.13,20.8,28.98,69.99,31.98
2025-01-25,swsh7-209,246756,Holofoil,290.82,290.82,346.76,599.99,329.99
2025-01-25,swsh7-211,246702,Holofoil,40.15,34.99,44.13,99.99,48.98
2025-01-25,swsh7-212,246704,Holofoil,296.16,398.99,494.92,599.99,417.99
2025-01-25,swsh7-215,246723,Holofoil,1717.99,1448.99,1879.99,2200.0,1699.99
2025-01-25,swsh7-218,246733,Holofoil,617.06,586.71,739.99,850.0,739.99
2025-01-25,swsh7-41,246753,Holofoil,3.97,2.71,4.29,89.0,6.49
2025-01-25,swsh7-65,246690,Holofoil,8.59,5.19,9.69,89.0,10.0
2025-01-25,swsh7-75,246701,Holofoil,8.1,3.99,8.13,50.0,14.0
2025-01-25,swsh7-8,246691,Holofoil,5.05,3.0,4.68,50.0,4.49
2025-01-25,swsh8-271,253266,Holofoil,697.2,799.99,996.98,1298.82,1297.99
2025-01-25,swsh9-154,263873,Holofoil,197.59,189.89,228.12,1500.0,201.47
2025-01-26,base1-15,42355,Holofoil,118.06,74.0,117.6,300.0,
2025-01-26,base1-16,42356,Holofoil,40.02,19.75,32.09,77.99,30.5
2025-01-26,base1-2,42360,Holofoil,169.96,90.48,140.87,238.52,
2025-01-26,base1-4,42382,Holofoil,427.29,270.0,398.99,1249.99,
2025-01-26,base1-58,42402,Normal,3.51,0.5,2.28,9999.0,
2025-01-26,cel25c-4,250320,Holofoil,93.23,82.99,112.11,249.0,109.99
2025-01-26,gym2-2,83861,Unlimited Holofoil,288.9,262.9,349.5,550.0,
2025-01-26,neo1-9,86903,1st Edition Holofoil,780.96,999.99,2950.0,2953.99,
2025-01-26,neo1-9,86903,Unlimited Holofoil,349.06,344.97,367.49,1000.0,
2025-01-26,sl-151-bundle,502000,Normal,64.69,59.99,69.99,200.0,
2025-01-26,sl-151-etb,503313,Normal,170.96,160.0,200.0,499.99,
2025-01-26,sl-151-upc,502005,Normal,278.03,263.0,300.0,694.94,
2025-01-26,sl-ar-box,265519,Normal,231.01,224.99,274.95,1999.99,
2025-01-26,sl-bs-box,256141,Normal,292.31,269.9,320.0,999.99,
2025-01-26,sl-cel-upc,245140,Normal,394.18,393.5,489.95,1000.0,
2025-01-26,sl-champ-etb,218791,Normal,109.11,96.01,125.47,399.99,
2025-01-26,sl-cz-etb,453470,Normal,99.7,89.99,109.99,999.99,
2025-01-26,sl-evs-box,242436,Normal,1362.28,1325.0,1742.59,9999.99,
2025-01-26,sl-evs-etb,243721,Normal,435.43,468.0,499.99,989.89,
2025-01-26,sl-fs-box,247654,Normal,467.18,450.0,500.0,1000.0,
2025-01-26,sl-hf-etb,194729,Normal,225.04,229.98,252.63,499.99,
2025-01-26,sl-jp-151,565243,Normal,112.65,109.99,119.99,220.0,
2025-01-26,sl-jp-terastal,603428,Normal,92.29,90.99,95.57,170.0,
2025-01-26,sl-jt-box,610931,Normal,194.83,194.81,199.99,279.99,
2025-01-26,sl-lo-box,277324,Normal,372.95,345.0,400.0,1299.99,
2025-01-26,sl-obf-box,501257,Normal,173.15,169.0,199.99,999.99,
2025-01-26,sl-pe-etb,593355,Normal,110.05,107.99,125.0,395.0,
2025-01-26,sl-pf-etb,528040,Normal,91.83,90.0,99.99,200.0,
2025-01-26,sl-shf-etb,228821,Normal,71.85,59.96,79.99,300.0,
2025-01-26,sl-ss-box,565606,Normal,244.09,245.0,269.99,999.95,
2025-01-26,sl-st-box,283389,Normal,234.73,230.0,280.0,1248.0,
2025-01-26,sl-tf-box,536225,Normal,160.8,159.75,180.0,333.0,
2025-01-26,sv2-185,497557,Normal,0.18,0.01,0.25,5.74,
2025-01-26,sv2-185,497557,Reverse Holofoil,0.46,0.1,0.85,10.0,
2025-01-26,sv2-254,497669,Holofoil,13.99,10.0,15.0,100.0,20.0
2025-01-26,sv2-269,497689,Holofoil,64.56,60.0,75.0,259.99,
2025-01-26,sv3pt5-151,516566,Holofoil,9.09,4.75,8.92,29.99,14.43
2025-01-26,sv3pt5-199,517045,Holofoil,246.34,211.14,260.6,1500.0,
2025-01-26,sv3pt5-205,517051,Holofoil,15.72,11.03,15.37,100.0,24.95
2025-01-26,sv3pt5-4,502555,Normal,0.12,0.01,0.15,2.38,
2025-01-26,sv3pt5-4,502555,Reverse Holofoil,0.29,0.05,0.27,25.0,
2025-01-26,sv3pt5-6,502558,Holofoil,6.22,4.0,6.0,26.0,9.98
2025-01-26,sv3pt5-7,502548,Normal,0.13,0.01,0.15,15.0,
2025-01-26,sv3pt5-7,502548,Reverse Holofoil,0.2,0.1,0.25,15.0,
2025-01-26,sv4pt5-234,535090,Holofoil,202.42,226.5,246.95,400.0,
2025-01-26,sv4pt5-54,534416,Holofoil,2.23,1.0,2.77,34.99,
2025-01-26,sv8-57,590025,Holofoil,7.19,4.0,7.68,29.99,10.24
2025-01-26,sv8pt5-149,610504,Holofoil,313.28,285.0,308.0,548.0,
2025-01-26,sv8pt5-155,610510,Holofoil,354.8,395.01,574.0,1049.99,
2025-01-26,sv8pt5-156,610511,Holofoil,558.95,465.0,600.0,750.0,
2025-01-26,sv8pt5-161,610516,Holofoil,1601.91,1525.0,1774.0,2500.0,
2025-01-26,sv8pt5-167,610522,Holofoil,229.0,212.99,229.0,350.0,
2025-01-26,sv8pt5-179,610534,Holofoil,127.29,116.0,132.99,325.0,
2025-01-26,sv8pt5-28,610383,Holofoil,1.81,1.5,2.25,15.98,
2025-01-26,sv8pt5-47,610402,Normal,0.07,0.01,0.1,0.99,0.05
2025-01-26,sv8pt5-47,610402,Reverse Holofoil,0.14,0.06,0.2,1.0,0.15
2025-01-26,sv8pt5-59,610414,Holofoil,0.45,0.05,0.46,19.99,
2025-01-26,sv8pt5-59,610414,Reverse Holofoil,1.69,0.31,2.18,39.99,
2025-01-26,sv8pt5-60,610415,Holofoil,15.83,13.89,18.1,79.99,
2025-01-26,svp-085,518861,Normal,289.31,285.98,329.47,750.0,334.68
2025-01-26,swsh11-186,284137,Holofoil,615.02,499.0,615.0,999.99,850.0
2025-01-26,swsh12-186,451834,Holofoil,283.83,243.44,324.1,599.99,327.99
2025-01-26,swsh12pt5gg-GG69,478100,Holofoil,206.54,199.0,242.84,499.99,239.98
2025-01-26,swsh35-25,223018,Normal,0.11,0.02,0.15,1.49,
2025-01-26,swsh35-25,223018,Reverse Holofoil,0.24,0.09,0.25,2.0,
2025-01-26,swsh35-74,223073,Holofoil,199.6,156.03,243.54,1500.0,243.07
2025-01-26,swsh45sv-SV107,232496,Holofoil,112.11,105.0,124.68,400.0,124.66
2025-01-26,swsh7-204,246693,Holofoil,32.12,24.39,35.66,70.0,29.24
2025-01-26,swsh7-205,246696,Holofoil,377.9,386.89,450.0,799.99,493.99
2025-01-26,swsh7-208,246755,Holofoil,26.27,20.8,29.0,69.99,35.95
2025-01-26,swsh7-209,246756,Holofoil,306.69,295.0,329.99,599.99,424.42
2025-01-26,swsh7-211,246702,Holofoil,43.97,34.99,43.95,99.99,69.68
